response_time_ms,request_size_bytes,requests_per_minute_from_ip,failed_login_attempts,refresh_token_calls_per_min,db_query_latency_ms,cpu_usage_percent,status_family,is_error,endpoint_risk_score,db_latency_spike,auth_failure_ratio
117.33333333333333,228.33333333333334,3.0,0.0,0.0,107.33333333333333,24.5,2.0,0.0,1.3333333333333333,11.728408057172787,0.0
110.0,436.0,1.0,0.0,0.0,99.0,22.6,2.0,0.0,1.0,0.0,0.0
10.0,278.0,1.0,0.0,1.0,0.0,14.9,2.0,0.0,3.0,0.0,0.0
58.0,342.0,1.0,0.0,0.0,22.0,15.2,2.0,0.0,1.0,0.0,0.0
5.0,233.0,1.0,0.0,1.0,0.0,39.0,2.0,0.0,3.0,0.0,0.0
109.0,232.0,1.0,0.0,0.0,93.0,15.3,2.0,0.0,1.0,0.0,0.0
117.5,196.5,2.0,0.0,0.0,87.5,25.799999999999997,2.0,0.0,1.0,5.5,0.0
60.0,376.0,1.0,0.0,0.0,50.0,13.4,2.0,0.0,3.0,0.0,0.0
112.0,350.0,1.0,0.0,0.0,85.0,16.0,2.0,0.0,1.0,0.0,0.0
78.0,314.5,2.0,0.0,0.0,59.0,15.5,2.0,0.0,1.0,12.0,0.0
83.33333333333333,403.0,3.0,0.0,0.0,57.666666666666664,29.2,2.0,0.0,1.0,41.023028762987366,0.0
126.0,359.0,1.0,0.0,0.0,98.0,31.3,2.0,0.0,1.0,0.0,0.0
52.5,270.5,2.0,0.0,0.0,44.0,15.850000000000001,2.0,0.0,2.0,44.0,0.0
40.0,153.0,1.0,0.0,0.0,31.0,38.2,2.0,0.0,1.0,0.0,0.0
4.0,66.0,1.0,0.0,0.0,0.0,20.8,2.0,0.0,1.0,0.0,0.0
19.0,223.0,1.0,0.0,0.0,0.0,14.1,2.0,0.0,1.0,0.0,0.0
70.0,264.0,1.0,0.0,0.0,39.0,20.6,2.0,0.0,1.0,0.0,0.0
112.0,373.0,1.0,0.0,0.0,94.0,31.6,2.0,0.0,1.0,0.0,0.0
99.66666666666667,222.0,3.0,0.0,0.0,76.33333333333333,16.833333333333332,2.0,0.0,1.6666666666666667,13.888444437333106,0.0
111.0,342.0,1.0,0.0,0.0,98.0,28.4,2.0,0.0,1.0,0.0,0.0
114.5,432.5,2.0,0.0,0.0,88.5,20.3,2.0,0.0,1.0,15.5,0.0
153.0,217.0,1.0,0.0,0.0,103.0,29.2,2.0,0.0,1.0,0.0,0.0
75.33333333333333,214.33333333333334,3.0,0.0,0.0,63.0,28.96666666666667,2.0,0.0,1.3333333333333333,49.52440475832765,0.0
14.0,384.0,1.0,0.0,1.0,0.0,23.1,2.0,0.0,3.0,0.0,0.0
88.5,441.5,2.0,0.0,0.0,68.0,24.75,2.0,0.0,2.0,49.0,0.0
78.5,240.5,2.0,0.0,0.0,66.5,18.95,2.0,0.0,2.0,24.5,0.0
131.0,386.0,1.0,0.0,0.0,110.0,29.0,2.0,0.0,1.0,0.0,0.0
91.5,338.5,2.0,0.0,0.0,68.0,22.3,3.0,1.0,1.0,15.0,0.0
148.0,258.0,1.0,0.0,0.0,109.0,14.2,2.0,0.0,2.0,0.0,0.0
35.5,346.5,2.0,0.0,1.0,13.0,24.25,2.0,0.0,2.5,13.0,0.0
62.0,332.0,1.0,0.0,0.0,30.0,27.9,2.0,0.0,1.0,0.0,0.0
79.75,359.5,4.0,0.0,1.0,66.0,22.55,2.0,0.0,2.25,45.32107677449864,0.0
142.0,239.0,2.0,0.0,0.0,107.5,22.85,2.0,0.0,1.0,1.5,0.0
127.0,140.0,1.0,0.0,0.0,122.0,19.2,2.0,0.0,1.0,0.0,0.0
81.0,237.5,2.0,0.0,0.0,66.5,22.3,2.0,0.0,1.0,43.5,0.0
109.0,307.5,2.0,0.0,0.0,72.0,13.0,2.0,0.0,1.0,19.0,0.0
17.0,118.0,1.0,0.0,0.0,0.0,32.3,2.0,0.0,1.0,0.0,0.0
88.5,257.0,2.0,0.0,0.0,58.0,29.5,2.0,0.0,3.0,23.0,0.0
56.0,482.0,1.0,0.0,0.0,38.0,32.4,2.0,0.0,1.0,0.0,0.0
49.0,361.0,1.0,0.0,0.0,21.0,9.7,2.0,0.0,1.0,0.0,0.0
100.0,242.0,1.0,0.0,0.0,85.0,13.1,4.0,1.0,1.0,0.0,0.0
147.0,184.0,1.0,0.0,0.0,121.0,13.2,2.0,0.0,2.0,0.0,0.0
48.0,437.5,2.0,0.0,0.0,37.5,27.1,2.0,0.0,1.0,4.5,0.0
28.0,361.0,2.0,0.0,1.0,18.5,25.5,2.0,0.0,2.0,18.5,0.0
92.0,298.0,1.0,0.0,0.0,68.0,30.1,2.0,0.0,3.0,0.0,0.0
124.0,108.0,1.0,0.0,0.0,72.0,24.7,2.0,0.0,1.0,0.0,0.0
129.0,478.0,1.0,0.0,0.0,115.0,17.2,2.0,0.0,1.0,0.0,0.0
33.0,389.5,2.0,0.0,0.0,15.5,28.200000000000003,3.0,1.0,1.0,15.5,0.0
105.0,251.0,1.0,0.0,0.0,67.0,11.1,2.0,0.0,3.0,0.0,0.0
35.0,397.5,2.0,0.0,0.0,18.0,22.25,2.0,0.0,1.0,18.0,0.0
53.5,210.0,2.0,0.0,1.0,41.5,21.15,2.0,0.0,2.0,41.5,0.0
109.0,352.5,2.0,0.0,0.0,80.0,18.9,2.0,0.0,2.0,4.0,0.0
63.0,138.0,2.0,0.0,0.0,45.0,15.1,2.0,0.0,2.0,45.0,0.0
72.5,323.5,2.0,0.0,0.0,45.5,20.1,2.0,0.0,1.0,45.5,0.0
59.0,80.5,2.0,0.0,0.0,39.0,27.75,2.0,0.0,0.5,39.0,0.0
83.0,292.0,1.0,0.0,0.0,70.0,22.4,2.0,0.0,3.0,0.0,0.0
135.0,410.0,1.0,0.0,0.0,88.0,16.2,2.0,0.0,1.0,0.0,0.0
81.0,253.0,1.0,0.0,0.0,66.0,18.5,2.0,0.0,1.0,0.0,0.0
16.0,476.0,1.0,0.0,0.0,0.0,34.1,2.0,0.0,1.0,0.0,0.0
14.0,109.0,1.0,0.0,0.0,0.0,23.5,4.0,1.0,1.0,0.0,0.0
98.0,361.0,1.0,0.0,0.0,74.0,26.1,2.0,0.0,3.0,0.0,0.0
76.0,311.5,2.0,0.0,0.0,51.5,17.0,3.0,1.0,1.0,11.5,0.0
58.0,327.0,1.0,0.0,0.0,44.0,24.5,2.0,0.0,1.0,0.0,0.0
51.5,399.0,2.0,0.0,0.0,33.5,28.15,2.0,0.0,0.5,33.5,0.0
47.5,141.5,2.0,0.0,0.0,29.0,20.5,2.0,0.0,1.0,29.0,0.0
95.0,303.0,2.0,0.0,0.0,78.5,21.05,2.0,0.0,2.0,1.5,0.0
45.0,450.0,1.0,0.0,0.0,29.0,32.1,2.0,0.0,1.0,0.0,0.0
92.0,501.0,1.0,0.0,0.0,67.0,22.2,2.0,0.0,3.0,0.0,0.0
70.0,435.0,1.0,0.0,0.0,39.0,17.4,2.0,0.0,3.0,0.0,0.0
123.0,173.0,1.0,0.0,0.0,94.0,11.8,2.0,0.0,1.0,0.0,0.0
17.0,501.0,1.0,0.0,0.0,0.0,19.9,2.0,0.0,1.0,0.0,0.0
85.0,266.0,1.0,0.0,0.0,72.0,11.3,2.0,0.0,3.0,0.0,0.0
107.0,435.0,1.0,0.0,0.0,80.0,32.6,2.0,0.0,1.0,0.0,0.0
101.5,429.5,2.0,0.0,0.0,86.0,22.8,2.0,0.0,2.0,8.0,0.0
91.5,269.0,2.0,0.0,0.0,61.5,17.85,2.0,0.0,1.0,61.5,0.0
119.0,317.0,1.0,0.0,0.0,93.0,17.7,2.0,0.0,1.0,0.0,0.0
44.666666666666664,415.0,3.0,0.0,1.0,29.0,25.433333333333334,2.0,0.0,2.3333333333333335,21.924111536540465,0.0
7.0,508.0,1.0,0.0,0.0,0.0,22.7,2.0,0.0,1.0,0.0,0.0
31.5,340.0,2.0,0.0,0.0,12.0,19.5,2.0,0.0,1.0,12.0,0.0
110.0,149.0,1.0,0.0,0.0,84.0,24.0,2.0,0.0,1.0,0.0,0.0
90.0,357.0,1.0,0.0,0.0,75.0,32.4,2.0,0.0,1.0,0.0,0.0
19.0,471.0,1.0,0.0,1.0,0.0,22.2,2.0,0.0,3.0,0.0,0.0
70.5,202.0,2.0,0.0,0.0,56.0,17.950000000000003,2.0,0.0,0.5,56.0,0.0
37.0,192.0,2.0,0.0,0.0,26.0,24.85,2.0,0.0,1.0,26.0,0.0
94.0,291.0,2.0,0.0,0.0,87.5,14.649999999999999,2.0,0.0,2.0,14.5,0.0
87.0,433.0,1.0,0.0,0.0,75.0,19.2,2.0,0.0,1.0,0.0,0.0
17.0,468.0,1.0,0.0,0.0,0.0,27.3,2.0,0.0,1.0,0.0,0.0
11.0,244.0,1.0,0.0,0.0,0.0,28.4,2.0,0.0,0.0,0.0,0.0
47.5,260.5,2.0,0.0,0.0,32.5,19.25,2.0,0.0,0.5,32.5,0.0
58.0,197.0,1.0,0.0,0.0,42.0,14.1,2.0,0.0,1.0,0.0,0.0
65.5,313.0,2.0,0.0,1.0,48.5,21.950000000000003,2.0,0.0,2.0,48.5,0.0
56.5,316.0,2.0,0.0,0.0,44.5,21.15,2.0,0.0,1.0,13.5,0.0
154.0,161.0,1.0,0.0,0.0,130.0,12.6,2.0,0.0,1.0,0.0,0.0
9.0,469.0,1.0,0.0,0.0,0.0,23.8,2.0,0.0,1.0,0.0,0.0
98.0,510.0,1.0,0.0,0.0,66.0,15.5,2.0,0.0,1.0,0.0,0.0
78.0,234.0,1.0,0.0,0.0,49.0,33.2,2.0,0.0,1.0,0.0,0.0
3.0,131.0,1.0,0.0,0.0,0.0,11.7,2.0,0.0,1.0,0.0,0.0
83.0,287.0,1.0,0.0,0.0,46.0,24.3,2.0,0.0,1.0,0.0,0.0
74.0,197.0,1.0,0.0,0.0,39.0,38.2,2.0,0.0,2.0,0.0,0.0
84.0,127.0,1.0,0.0,0.0,61.0,32.4,2.0,0.0,1.0,0.0,0.0
130.0,399.0,1.0,0.0,0.0,102.0,13.9,2.0,0.0,1.0,0.0,0.0
86.0,268.0,1.0,0.0,0.0,57.0,11.1,2.0,0.0,1.0,0.0,0.0
47.5,477.5,2.0,0.0,1.0,31.5,24.3,3.0,1.0,2.0,31.5,0.0
117.0,257.5,2.0,0.0,0.0,78.5,19.55,2.0,0.0,1.0,29.5,0.0
62.5,215.0,2.0,0.0,1.0,48.0,21.5,2.0,0.0,2.0,48.0,0.0
53.0,275.0,1.0,0.0,0.0,29.0,15.7,2.0,0.0,3.0,0.0,0.0
78.5,266.5,2.0,0.0,0.0,66.0,23.6,2.0,0.0,2.0,39.0,0.0
129.0,216.5,2.0,0.0,0.0,98.5,22.85,2.0,0.0,2.0,5.5,0.0
102.0,139.0,1.0,0.0,0.0,85.0,31.6,2.0,0.0,1.0,0.0,0.0
134.0,326.0,1.0,0.0,0.0,97.0,28.2,2.0,0.0,1.0,0.0,0.0
121.0,123.0,1.0,0.0,0.0,81.0,23.9,2.0,0.0,1.0,0.0,0.0
122.0,364.0,1.0,0.0,0.0,106.0,31.6,2.0,0.0,1.0,0.0,0.0
51.0,349.0,1.0,0.0,0.0,25.0,20.9,2.0,0.0,3.0,0.0,0.0
99.0,214.5,2.0,0.0,0.0,67.5,23.65,2.0,0.0,1.0,20.5,0.0
67.0,275.5,2.0,0.0,0.0,37.0,23.5,2.0,0.0,2.0,7.0,0.0
69.0,194.5,2.0,0.0,1.0,49.0,23.45,3.0,1.0,3.0,49.0,0.0
99.0,248.0,1.0,0.0,0.0,84.0,23.9,2.0,0.0,1.0,0.0,0.0
92.5,187.5,2.0,0.0,0.0,68.5,21.95,2.0,0.0,2.0,6.5,0.0
16.0,402.0,1.0,0.0,1.0,0.0,38.7,2.0,0.0,3.0,0.0,0.0
87.0,421.0,1.0,0.0,0.0,54.0,37.2,2.0,0.0,1.0,0.0,0.0
18.0,111.0,1.0,0.0,1.0,0.0,27.4,2.0,0.0,3.0,0.0,0.0
108.0,362.0,2.0,0.0,0.0,88.5,31.75,2.0,0.0,1.0,14.5,0.0
91.0,117.0,1.0,0.0,0.0,64.0,22.0,2.0,0.0,1.0,0.0,0.0
86.5,319.5,2.0,0.0,0.0,55.0,22.65,2.0,0.0,2.0,8.0,0.0
114.0,84.0,1.0,0.0,0.0,80.0,34.3,2.0,0.0,1.0,0.0,0.0
126.0,191.0,2.0,0.0,0.0,119.0,17.6,2.0,0.0,2.0,13.0,0.0
104.66666666666667,262.0,3.0,0.0,0.0,86.0,20.066666666666666,2.0,0.0,1.0,24.124676163629637,0.0
4.0,351.0,1.0,0.0,1.0,0.0,32.8,2.0,0.0,3.0,0.0,0.0
127.0,125.0,1.0,0.0,0.0,105.0,19.5,2.0,0.0,3.0,0.0,0.0
60.0,341.0,1.0,0.0,0.0,40.0,28.9,2.0,0.0,1.0,0.0,0.0
121.0,196.5,2.0,0.0,0.0,94.0,14.7,2.0,0.0,1.0,1.0,0.0
68.0,224.0,2.0,0.0,0.0,61.0,23.799999999999997,3.0,1.0,1.0,5.0,0.0
61.0,64.0,1.0,0.0,0.0,26.0,25.6,2.0,0.0,3.0,0.0,0.0
91.0,413.0,1.0,0.0,0.0,67.0,17.0,2.0,0.0,3.0,0.0,0.0
64.0,408.0,1.0,0.0,0.0,33.0,20.1,2.0,0.0,1.0,0.0,0.0
84.0,357.0,3.0,1.0,0.0,57.666666666666664,19.733333333333334,2.6666666666666665,1.0,2.0,22.808380526074668,0.3333333333333333
135.5,358.5,2.0,0.0,0.0,115.0,19.95,2.0,0.0,1.0,4.0,0.0
34.5,436.5,2.0,0.0,0.0,17.0,22.35,2.0,0.0,2.0,17.0,0.0
9.0,317.0,1.0,0.0,0.0,0.0,19.7,2.0,0.0,0.0,0.0,0.0
4.0,441.0,1.0,0.0,1.0,0.0,14.7,2.0,0.0,3.0,0.0,0.0
127.0,367.0,1.0,0.0,0.0,109.0,14.5,2.0,0.0,1.0,0.0,0.0
82.0,92.0,1.0,0.0,0.0,54.0,11.4,2.0,0.0,1.0,0.0,0.0
17.0,183.0,1.0,0.0,1.0,0.0,22.4,2.0,0.0,3.0,0.0,0.0
66.0,159.0,1.0,0.0,0.0,55.0,12.9,2.0,0.0,1.0,0.0,0.0
10.0,139.0,1.0,0.0,0.0,0.0,33.3,2.0,0.0,1.0,0.0,0.0
88.0,280.0,1.0,0.0,0.0,68.0,32.8,2.0,0.0,1.0,0.0,0.0
65.0,391.0,1.0,0.0,0.0,45.0,16.7,2.0,0.0,1.0,0.0,0.0
51.0,277.5,2.0,0.0,0.0,30.5,19.15,2.0,0.0,1.0,11.5,0.0
88.0,355.0,2.0,0.0,0.0,71.5,15.5,2.0,0.0,1.0,26.5,0.0
98.5,179.0,2.0,0.0,0.0,83.0,25.0,2.0,0.0,1.5,23.0,0.0
89.5,380.5,2.0,0.0,0.0,65.5,15.299999999999999,2.0,0.0,1.0,36.5,0.0
68.0,465.0,1.0,0.0,0.0,66.0,25.0,2.0,0.0,3.0,0.0,0.0
99.5,167.0,2.0,0.0,0.0,80.5,22.2,2.0,0.0,2.0,26.5,0.0
123.0,181.0,1.0,0.0,0.0,96.0,17.0,2.0,0.0,3.0,0.0,0.0
128.5,285.0,2.0,0.0,0.0,94.5,25.35,2.0,0.0,1.0,18.5,0.0
99.0,294.0,1.0,0.0,0.0,92.0,32.3,4.0,1.0,3.0,0.0,0.0
63.0,259.0,1.0,0.0,0.0,50.0,17.9,2.0,0.0,3.0,0.0,0.0
127.0,409.0,1.0,0.0,0.0,104.0,13.6,2.0,0.0,1.0,0.0,0.0
12.0,252.0,1.0,0.0,0.0,0.0,20.7,2.0,0.0,1.0,0.0,0.0
101.0,222.0,1.0,0.0,0.0,78.0,27.2,2.0,0.0,1.0,0.0,0.0
47.0,292.0,1.0,0.0,0.0,27.0,16.0,2.0,0.0,1.0,0.0,0.0
141.0,257.5,2.0,0.0,0.0,117.5,28.1,2.0,0.0,1.0,2.5,0.0
96.0,421.0,1.0,0.0,0.0,97.0,32.1,2.0,0.0,2.0,0.0,0.0
28.5,238.5,2.0,0.0,1.0,14.0,27.799999999999997,2.0,0.0,2.0,14.0,0.0
115.0,312.0,1.0,0.0,0.0,69.0,15.4,2.0,0.0,3.0,0.0,0.0
87.0,154.0,1.0,0.0,0.0,59.0,11.2,2.0,0.0,1.0,0.0,0.0
3.0,409.0,1.0,0.0,1.0,0.0,28.3,2.0,0.0,3.0,0.0,0.0
88.0,459.0,1.0,0.0,0.0,63.0,36.6,2.0,0.0,1.0,0.0,0.0
50.0,176.0,1.0,0.0,0.0,33.0,11.5,2.0,0.0,1.0,0.0,0.0
5.0,283.0,1.0,0.0,1.0,0.0,18.8,2.0,0.0,3.0,0.0,0.0
132.0,112.0,1.0,0.0,0.0,96.0,32.6,2.0,0.0,1.0,0.0,0.0
143.0,375.0,1.0,0.0,0.0,116.0,25.4,2.0,0.0,2.0,0.0,0.0
10.0,222.0,1.0,0.0,0.0,0.0,11.8,2.0,0.0,1.0,0.0,0.0
46.5,319.5,2.0,0.0,1.0,32.5,23.35,2.0,0.0,2.0,32.5,0.0
79.0,239.0,1.0,0.0,0.0,60.0,32.6,2.0,0.0,1.0,0.0,0.0
114.0,303.0,2.0,0.0,0.0,96.0,27.5,2.0,0.0,1.0,7.0,0.0
105.0,282.0,1.0,0.0,0.0,90.0,14.1,2.0,0.0,3.0,0.0,0.0
4.0,203.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,0.0
68.0,364.5,2.0,0.0,0.0,52.5,28.15,2.0,0.0,1.0,23.5,0.0
83.5,129.5,2.0,0.0,0.0,56.5,14.7,2.0,0.0,1.0,9.5,0.0
123.5,319.5,2.0,0.0,0.0,87.5,31.85,2.0,0.0,1.0,15.5,0.0
74.0,81.0,1.0,0.0,0.0,70.0,26.4,2.0,0.0,3.0,0.0,0.0
52.0,70.0,1.0,0.0,0.0,34.0,27.1,2.0,0.0,1.0,0.0,0.0
80.0,288.5,2.0,0.0,0.0,45.0,22.35,2.0,0.0,1.0,45.0,0.0
107.0,439.0,1.0,0.0,0.0,90.0,28.6,2.0,0.0,1.0,0.0,0.0
96.0,404.0,1.0,0.0,0.0,95.0,13.7,2.0,0.0,1.0,0.0,0.0
72.0,327.0,1.0,0.0,0.0,58.0,35.0,2.0,0.0,1.0,0.0,0.0
103.0,268.0,1.0,0.0,0.0,120.0,20.7,2.0,0.0,1.0,0.0,0.0
106.0,129.0,1.0,0.0,0.0,91.0,35.1,2.0,0.0,1.0,0.0,0.0
82.0,266.6666666666667,3.0,0.0,0.0,58.333333333333336,24.2,2.0,0.0,2.0,33.48963355361709,0.0
8.0,455.0,2.0,0.0,1.0,0.0,24.65,2.0,0.0,1.5,0.0,0.0
106.0,277.5,2.0,0.0,0.0,95.5,26.65,2.0,0.0,2.0,15.5,0.0
44.0,244.0,3.0,0.0,0.0,27.333333333333332,18.566666666666666,2.0,0.0,1.0,19.39644870130154,0.0
103.0,497.0,1.0,0.0,0.0,76.0,34.1,2.0,0.0,1.0,0.0,0.0
8.0,204.0,1.0,0.0,1.0,0.0,15.5,2.0,0.0,3.0,0.0,0.0
10.0,502.0,1.0,0.0,1.0,0.0,32.6,2.0,0.0,3.0,0.0,0.0
13.0,411.0,1.0,0.0,0.0,0.0,22.9,2.0,0.0,1.0,0.0,0.0
90.0,367.0,1.0,0.0,0.0,70.0,10.3,2.0,0.0,1.0,0.0,0.0
70.0,230.0,1.0,0.0,0.0,28.0,21.2,2.0,0.0,1.0,0.0,0.0
134.0,449.0,1.0,0.0,0.0,117.0,35.2,2.0,0.0,1.0,0.0,0.0
67.0,172.0,2.0,0.0,0.0,39.5,23.7,2.0,0.0,1.0,13.5,0.0
65.0,276.5,2.0,0.0,0.0,47.0,20.700000000000003,2.0,0.0,2.0,17.0,0.0
107.66666666666667,286.6666666666667,3.0,0.0,0.0,82.66666666666667,25.5,2.0,0.0,1.6666666666666667,43.94188080736746,0.0
55.5,445.5,2.0,0.0,0.0,40.0,23.45,2.0,0.0,0.5,40.0,0.0
65.0,249.0,1.0,0.0,0.0,55.0,16.3,2.0,0.0,3.0,0.0,0.0
52.5,427.0,2.0,0.0,0.0,45.0,19.25,2.0,0.0,1.0,45.0,0.0
21.0,156.0,1.0,0.0,1.0,0.0,33.4,2.0,0.0,3.0,0.0,0.0
39.0,496.0,1.0,0.0,0.0,33.0,34.9,2.0,0.0,1.0,0.0,0.0
115.0,281.0,1.0,0.0,0.0,115.0,23.4,2.0,0.0,3.0,0.0,0.0
110.0,301.0,1.0,0.0,0.0,96.0,10.4,2.0,0.0,3.0,0.0,0.0
60.0,177.5,2.0,0.0,0.0,33.0,27.700000000000003,2.0,0.0,1.0,1.0,0.0
11.5,234.0,2.0,0.0,0.0,0.0,22.75,2.0,0.0,0.5,0.0,0.0
83.0,66.0,1.0,0.0,0.0,64.0,16.4,2.0,0.0,1.0,0.0,0.0
60.0,264.0,2.0,0.0,1.0,45.5,25.65,2.0,0.0,2.0,45.5,0.0
79.0,310.0,2.0,0.0,0.0,53.0,11.0,2.0,0.0,1.0,29.0,0.0
71.0,198.0,2.0,0.0,0.0,44.5,22.950000000000003,2.0,0.0,1.0,44.5,0.0
76.0,506.0,1.0,0.0,0.0,61.0,34.3,2.0,0.0,1.0,0.0,0.0
54.5,202.5,2.0,0.0,1.0,32.0,19.1,2.0,0.0,3.0,32.0,0.0
141.0,85.0,1.0,0.0,0.0,107.0,28.9,2.0,0.0,1.0,0.0,0.0
142.5,403.5,2.0,0.0,0.0,121.0,20.75,2.0,0.0,1.0,13.0,0.0
104.0,269.0,1.0,0.0,0.0,99.0,14.4,2.0,0.0,1.0,0.0,0.0
88.0,219.0,1.0,0.0,0.0,56.0,12.5,2.0,0.0,3.0,0.0,0.0
52.0,433.0,1.0,0.0,0.0,34.0,36.4,2.0,0.0,1.0,0.0,0.0
91.5,435.0,2.0,0.0,0.0,74.0,18.9,2.0,0.0,1.5,32.0,0.0
62.0,259.0,3.0,0.0,0.0,40.666666666666664,16.666666666666668,2.0,0.0,1.3333333333333333,33.9050963065371,0.0
106.5,320.5,2.0,0.0,0.0,81.0,17.75,2.0,0.0,1.0,5.0,0.0
102.33333333333333,412.0,3.0,0.0,0.0,89.66666666666667,30.53333333333333,2.0,0.0,1.6666666666666667,16.779617264870957,0.0
3.0,385.0,1.0,0.0,1.0,0.0,22.2,2.0,0.0,3.0,0.0,0.0
74.0,116.0,1.0,0.0,0.0,54.0,19.0,2.0,0.0,1.0,0.0,0.0
63.0,417.0,2.0,0.0,0.0,53.5,31.8,2.0,0.0,1.5,24.5,0.0
158.0,248.0,1.0,0.0,0.0,129.0,14.0,2.0,0.0,1.0,0.0,0.0
11.0,257.0,1.0,0.0,0.0,0.0,26.9,2.0,0.0,1.0,0.0,0.0
55.0,222.5,2.0,0.0,0.0,39.5,21.15,2.0,0.0,2.0,11.5,0.0
117.0,309.3333333333333,3.0,0.0,0.0,91.66666666666667,17.566666666666666,2.0,0.0,1.0,31.510139461590594,0.0
48.0,361.0,2.0,0.0,0.0,32.5,34.25,2.0,0.0,1.0,32.5,0.0
77.0,336.5,2.0,0.0,0.0,61.5,14.149999999999999,2.0,0.0,1.5,61.5,0.0
58.5,183.0,2.0,0.0,1.0,58.0,21.75,2.0,0.0,2.0,58.0,0.0
23.0,176.0,2.0,0.0,1.0,15.5,26.45,2.0,0.0,2.0,15.5,0.0
129.0,293.0,1.0,0.0,0.0,114.0,25.1,2.0,0.0,1.0,0.0,0.0
65.0,321.0,2.0,0.0,0.0,47.0,24.9,2.0,0.0,1.0,47.0,0.0
73.0,396.0,1.0,0.0,0.0,34.0,21.0,2.0,0.0,1.0,0.0,0.0
57.0,255.0,1.0,0.0,0.0,31.0,15.8,2.0,0.0,1.0,0.0,0.0
94.0,122.0,1.0,0.0,0.0,52.0,26.3,2.0,0.0,3.0,0.0,0.0
57.0,306.0,1.0,0.0,0.0,45.0,19.9,2.0,0.0,1.0,0.0,0.0
79.0,510.0,1.0,0.0,0.0,74.0,32.7,2.0,0.0,3.0,0.0,0.0
73.5,320.0,2.0,0.0,0.0,48.5,17.2,2.0,0.0,2.0,14.5,0.0
31.5,227.0,2.0,0.0,1.0,23.5,27.35,2.0,0.0,2.0,23.5,0.0
11.0,194.5,2.0,0.0,1.0,0.0,28.799999999999997,2.0,0.0,2.0,0.0,0.0
128.0,322.0,2.0,0.0,0.0,86.5,25.5,2.0,0.0,2.0,16.5,0.0
71.0,305.0,2.0,0.0,1.0,41.0,24.15,2.0,0.0,2.0,41.0,0.0
80.0,323.0,1.0,0.0,0.0,57.0,30.7,2.0,0.0,1.0,0.0,0.0
14.0,468.0,1.0,0.0,0.0,0.0,15.4,2.0,0.0,0.0,0.0,0.0
48.0,284.6666666666667,3.0,0.0,0.0,32.333333333333336,31.8,2.0,0.0,1.0,15.584892970081281,0.0
6.0,427.0,1.0,0.0,0.0,0.0,23.2,2.0,0.0,0.0,0.0,0.0
89.0,398.0,1.0,0.0,0.0,51.0,28.9,2.0,0.0,1.0,0.0,0.0
5.0,385.0,1.0,0.0,0.0,0.0,25.2,4.0,1.0,1.0,0.0,0.0
86.0,156.0,1.0,0.0,0.0,61.0,22.3,4.0,1.0,1.0,0.0,0.0
67.0,148.0,1.0,0.0,0.0,43.0,32.8,2.0,0.0,2.0,0.0,0.0
125.0,441.0,2.0,0.0,0.0,100.0,28.45,2.0,0.0,2.0,11.0,0.0
13.0,400.0,1.0,0.0,1.0,0.0,10.4,2.0,0.0,3.0,0.0,0.0
41.666666666666664,268.0,3.0,0.0,1.0,30.0,20.5,2.0,0.0,1.6666666666666667,21.602468994692867,0.0
105.0,185.0,1.0,1.0,0.0,82.0,33.2,4.0,1.0,3.0,0.0,1.0
73.5,276.0,2.0,0.0,1.0,51.5,29.799999999999997,3.0,1.0,2.0,51.5,0.0
54.0,135.0,1.0,0.0,0.0,32.0,13.3,2.0,0.0,1.0,0.0,0.0
36.0,211.5,2.0,0.0,0.0,29.5,17.75,2.0,0.0,1.5,29.5,0.0
4.0,179.0,1.0,0.0,0.0,0.0,26.5,2.0,0.0,1.0,0.0,0.0
61.0,130.0,1.0,0.0,0.0,34.0,33.1,2.0,0.0,1.0,0.0,0.0
58.0,365.5,2.0,0.0,1.0,42.0,24.35,2.0,0.0,3.0,42.0,0.0
5.0,91.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0
15.0,381.0,1.0,0.0,0.0,0.0,12.2,2.0,0.0,1.0,0.0,0.0
17.0,439.0,1.0,0.0,0.0,0.0,25.1,4.0,1.0,1.0,0.0,0.0
6.0,149.0,1.0,0.0,0.0,0.0,25.4,2.0,0.0,0.0,0.0,0.0
63.0,368.0,1.0,0.0,0.0,70.0,34.8,2.0,0.0,2.0,0.0,0.0
66.0,282.0,2.0,0.0,0.0,47.0,26.6,2.0,0.0,2.0,7.0,0.0
40.0,292.0,3.0,0.0,1.0,22.333333333333332,20.533333333333335,2.0,0.0,1.6666666666666667,19.25847576753905,0.0
43.0,401.0,1.0,0.0,0.0,36.0,22.1,2.0,0.0,3.0,0.0,0.0
16.0,204.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0
82.0,331.0,1.0,0.0,0.0,67.0,22.6,2.0,0.0,3.0,0.0,0.0
90.0,314.0,1.0,0.0,0.0,52.0,31.4,4.0,1.0,1.0,0.0,0.0
77.0,429.0,1.0,0.0,0.0,50.0,26.2,2.0,0.0,1.0,0.0,0.0
105.0,303.0,1.0,0.0,0.0,65.0,18.2,2.0,0.0,3.0,0.0,0.0
120.0,328.0,3.0,0.0,0.0,88.33333333333333,20.833333333333332,2.0,0.0,1.0,32.96799795087486,0.0
